year, GTAP9_code, GTAP_name, clum7, clum7_name, coicop_expenditure, crop_land, grazing_land, forest_land, fishing_ground, built_up_land, carbon, total, flag,,ZScore_Index,MaxMin_Index,NAPercent,,,GTAP_Region,year,ZScore_Index,MaxMin_Index,NAPercent,CLUM_category
2004,124,Ethiopia,1,Food,1.83E-07,0.186904489,0.107232564,0.001874693,0.000631976,0.01131228,0.005478999,0.313435002,INCOME_GRP,2004EthiopiaFood,-0.567320779,0.137338556,0,2007EstoniaHousing,587,Estonia,2007,0.940147205,0.897563761,0,Housing
2004,124,Ethiopia,2,Housing,3.49E-07,0.000344035,0.000592619,0.15877004,9.13E-06,0.002144627,0.00520435,0.167064798,INCOME_GRP,2004EthiopiaHousing,NA,NA,100,2007EstoniaServices,588,Estonia,2007,0.992188691,0.692601216,12.5,Services
2004,124,Ethiopia,3,Personal Transportation,9.98E-08,0.000438633,0.000791081,0.000684635,1.31E-05,0.001240894,0.007887887,0.011056199,INCOME_GRP,2004EthiopiaPersonal Transportation,-1.278920849,0.325961209,0,2007EstoniaPersonal Transportation,585,Estonia,2007,0.185834144,0.449575975,0,Personal Transportation
2004,124,Ethiopia,4,Goods,7.69E-08,0.009072134,0.00644276,0.002711145,5.89E-05,0.004248081,0.004466643,0.026999641,INCOME_GRP,2004EthiopiaGoods,NA,0.000114286,0,2007EthiopiaFood,605,Ethiopia,2007,-0.315958903,0.159009912,0,Food
2004,124,Ethiopia,5,Services,7.95E-08,0.001947228,0.006756011,0.001312707,2.57E-05,0.00170414,0.002087438,0.013833275,INCOME_GRP,2004EthiopiaServices,-0.842026215,0.375270134,12.5,2007EthiopiaGoods,602,Ethiopia,2007,NA,0.000119284,0,Goods
2004,124,Ethiopia,GFCF,Gross Fixed Capital Formation,3.74E-05,0.002373899,0.014315603,0.346658568,0.000133261,0.010002261,0.010395599,0.383879191,COUNTRY,2004EthiopiaGross Fixed Capital Formation,#N/A,#N/A,#N/A,2007EthiopiaGovernment,606,Ethiopia,2007,-0.221191865,0.25711334,18.18181818,Government
2004,124,Ethiopia,Govt,Government,1.93E-05,0.006950488,0.008562488,0.001319377,1.96E-05,0.004774118,0.003284188,0.024910255,COUNTRY,2004EthiopiaGovernment,-0.834273989,0.116078851,18.18181818,2007EthiopiaHousing,601,Ethiopia,2007,NA,NA,100,Housing
2004,125,Kenya,1,Food,7.06E-07,0.176868445,0.30198622,0.002188542,0.066698475,0.010763583,0.025717431,0.584222695,INCOME_GRP,2004KenyaFood,-0.555754462,0.138849174,0,2007EthiopiaServices,604,Ethiopia,2007,-0.618310689,0.404896279,12.5,Services
2004,125,Kenya,2,Housing,6.50E-07,0.000549678,7.30E-05,0.250492847,0.000115536,0.001155887,0.01341053,0.265797454,INCOME_GRP,2004KenyaHousing,NA,NA,100,2007EthiopiaPersonal Transportation,603,Ethiopia,2007,-0.747587671,0.370765004,0,Personal Transportation
2004,125,Kenya,3,Personal Transportation,2.50E-07,0.000648157,0.000109624,0.0005211,8.58E-05,0.000579799,0.019425638,0.021370133,INCOME_GRP,2004KenyaPersonal Transportation,-0.200286753,0.416953376,0,2007FinlandFood,620,Finland,2007,-0.0633806,0.228956632,20,Food
2004,125,Kenya,4,Goods,3.39E-07,0.010998125,0.000819514,0.002336695,0.001194645,0.003432678,0.013444656,0.032226313,INCOME_GRP,2004KenyaGoods,NA,0.000240215,0,2007FinlandGoods,619,Finland,2007,NA,Inf,0,Goods
2004,125,Kenya,5,Services,7.63E-07,0.006857859,0.000822555,0.001070692,0.000843637,0.003555006,0.010172261,0.02332201,INCOME_GRP,2004KenyaServices,-0.778211619,0.342534468,25,2007FinlandGovernment,622,Finland,2007,0.457848641,0.387439766,9.090909091,Government
2004,125,Kenya,GFCF,Gross Fixed Capital Formation,7.83E-05,0.006117724,0.000440991,0.00194991,0.003945311,0.003837208,0.020563381,0.036854525,COUNTRY,2004KenyaGross Fixed Capital Formation,#N/A,#N/A,#N/A,2007FinlandHousing,623,Finland,2007,0.989388077,0.912024537,0,Housing
2004,125,Kenya,Govt,Government,8.78E-05,0.0125917,0.001130709,0.001170518,0.001522412,0.006136822,0.013556636,0.036108798,COUNTRY,2004KenyaGovernment,-0.135383022,0.252639928,9.090909091,2007FinlandServices,624,Finland,2007,1.057768933,0.678391947,0,Services
2004,126,Madagascar,1,Food,2.13E-07,0.19618123,0.355865951,0.016743509,0.023068871,0.01517476,0.007564076,0.614598398,INCOME_GRP,2004MadagascarFood,-0.462985358,0.147438675,0,2007FinlandPersonal Transportation,621,Finland,2007,0.245274195,0.454348321,0,Personal Transportation
2004,126,Madagascar,2,Housing,8.47E-07,0.000831197,0.000914274,0.083653186,0.000423666,0.004492879,0.00981796,0.100133162,INCOME_GRP,2004MadagascarHousing,NA,NA,100,2007FranceFood,639,France,2007,0.196353773,0.254868759,20,Food
2004,126,Madagascar,3,Personal Transportation,1.80E-07,0.00059301,0.000668314,0.001933857,0.000256254,0.002349437,0.016551366,0.022352239,INCOME_GRP,2004MadagascarPersonal Transportation,-0.152466824,0.000184254,33.33333333,2007FranceGoods,637,France,2007,NA,Inf,0,Goods
2004,126,Madagascar,4,Goods,1.28E-07,0.017763787,0.026211368,0.004868783,0.002372767,0.004666728,0.007397733,0.063281166,INCOME_GRP,2004MadagascarGoods,NA,0.000157817,0,2007FranceGovernment,638,France,2007,0.033313489,0.327795156,9.090909091,Government
2004,126,Madagascar,5,Services,3.44E-07,0.001764393,0.00242012,0.001637348,0.000729615,0.00209552,0.00248895,0.011135946,INCOME_GRP,2004MadagascarServices,-0.882702335,0.368518705,37.5,2007FranceHousing,642,France,2007,0.936523284,0.896499508,0,Housing
2004,126,Madagascar,GFCF,Gross Fixed Capital Formation,4.63E-05,0.001853101,0.004895795,0.152024231,0.000918707,0.008083336,0.009503419,0.17727859,COUNTRY,2004MadagascarGross Fixed Capital Formation,#N/A,#N/A,#N/A,2007FranceServices,641,France,2007,0.758107624,0.574069903,12.5,Services
2004,126,Madagascar,Govt,Government,1.39E-05,0.000624449,0.000869652,0.001019688,0.000175851,0.002055396,0.00141358,0.006158615,COUNTRY,2004MadagascarGovernment,-0.614158433,0.086246194,18.18181818,2007FrancePersonal Transportation,640,France,2007,0.240214626,0.452226775,0,Personal Transportation
2004,127,Malawi,1,Food,1.59E-07,0.260796982,0.014225242,0.006467593,0.00799813,0.011470091,0.007306958,0.308264996,INCOME_GRP,2004MalawiFood,-0.467831788,0.145412978,0,2007GeorgiaFood,657,Georgia,2007,-0.402351685,0.150963535,0,Food
2004,127,Malawi,2,Housing,4.73E-07,0.000613271,9.14E-05,0.192899774,2.69E-05,0.001663815,0.008788556,0.204083673,INCOME_GRP,2004MalawiHousing,NA,NA,100,2007GeorgiaGoods,656,Georgia,2007,NA,0.02,0,Goods
2004,127,Malawi,3,Personal Transportation,1.34E-07,0.00066777,8.24E-05,0.001901304,3.51E-05,0.000842026,0.012510023,0.016038583,INCOME_GRP,2004MalawiPersonal Transportation,-0.023606848,0.431920912,0,2007GeorgiaGovernment,658,Georgia,2007,-0.288873491,0.173650841,9.090909091,Government
2004,127,Malawi,4,Goods,1.63E-07,0.042884995,0.000416939,0.009462451,0.000159378,0.006648991,0.010972609,0.070545363,INCOME_GRP,2004MalawiGoods,NA,0.000208333,0,2007GeorgiaHousing,655,Georgia,2007,NA,NA,100,Housing
2004,127,Malawi,5,Services,2.42E-07,0.001124773,0.000169316,0.00454157,3.58E-05,0.002771882,0.00432198,0.012965293,INCOME_GRP,2004MalawiServices,-0.316802264,0.479288584,25,2007GeorgiaServices,660,Georgia,2007,0.225893767,0.527980142,12.5,Services
2004,127,Malawi,GFCF,Gross Fixed Capital Formation,3.26E-05,0.010279104,0.011655614,0.013179889,0.000185495,0.005142439,0.009025792,0.049468333,COUNTRY,2004MalawiGross Fixed Capital Formation,#N/A,#N/A,#N/A,2007GeorgiaPersonal Transportation,659,Georgia,2007,-0.153515073,0.00010913,33.33333333,Personal Transportation
2004,127,Malawi,Govt,Government,2.55E-05,0.002461559,9.84E-05,0.00299192,0.000110896,0.00244546,0.004534722,0.01264297,COUNTRY,2004MalawiGovernment,-0.414008537,0.189514705,18.18181818,2007GermanyFood,674,Germany,2007,0.256593892,0.259483525,20,Food
2004,128,Mauritius,1,Food,1.91E-06,0.394739482,0.198634895,0.048810043,0.165996915,0.009977719,0.155975847,0.974134902,INCOME_GRP,2004MauritiusFood,0.31177378,0.215690166,0,2007GermanyGoods,673,Germany,2007,NA,Inf,0,Goods
2004,128,Mauritius,2,Housing,2.02E-06,0.010902616,0.002983728,0.01596687,0.001878671,0.0044332,0.269955977,0.306121061,INCOME_GRP,2004MauritiusHousing,NA,NA,100,2007GermanyGovernment,676,Germany,2007,0.287701934,0.363855259,9.090909091,Government
2004,128,Mauritius,3,Personal Transportation,6.03E-06,0.012987019,0.003330402,0.020557464,0.002351895,0.006840542,0.411733938,0.457801261,INCOME_GRP,2004MauritiusPersonal Transportation,0.05535928,0.438553052,0,2007GermanyHousing,678,Germany,2007,1.153128931,0.960111011,0,Housing
2004,128,Mauritius,4,Goods,3.28E-06,0.061703289,0.007715798,0.040207178,0.002497964,0.008846888,0.164232425,0.285203541,INCOME_GRP,2004MauritiusGoods,NA,NA,100,2007GermanyServices,677,Germany,2007,1.065313087,0.688473259,0,Services
2004,128,Mauritius,5,Services,4.81E-05,0.009895724,0.002583756,0.013384155,0.001266041,0.004107499,0.133396913,0.164634088,INCOME_GRP,2004MauritiusServices,-0.243883421,0.451036467,0,2007GermanyPersonal Transportation,675,Germany,2007,0.279655309,0.454137192,0,Personal Transportation
2004,128,Mauritius,GFCF,Gross Fixed Capital Formation,0.001047593,0.022995312,0.006489121,0.04039894,0.004686779,0.016166686,0.467360719,0.558097557,COUNTRY,2004MauritiusGross Fixed Capital Formation,#N/A,#N/A,#N/A,2007GhanaFood,694,Ghana,2007,-0.353222629,0.15488169,0,Food
2004,128,Mauritius,Govt,Government,0.000824247,0.005625063,0.001169098,0.00921242,0.000840682,0.001619116,0.092848833,0.111315214,COUNTRY,2004MauritiusGovernment,0.066047277,0.28974507,0,2007GhanaGoods,692,Ghana,2007,NA,0.000591716,0,Goods
2004,129,Mozambique,1,Food,2.90E-07,0.293676096,0.036942123,0.001594453,0.010146452,0.012740213,0.012412808,0.367512145,INCOME_GRP,2004MozambiqueFood,-0.46933198,0.14525063,0,2007GhanaGovernment,695,Ghana,2007,-0.284200062,0.220207505,9.090909091,Government
2004,129,Mozambique,2,Housing,8.61E-07,0.000613898,0.000102251,0.351620079,3.91E-05,0.003467452,0.007705726,0.363548481,INCOME_GRP,2004MozambiqueHousing,NA,NA,100,2007GhanaHousing,691,Ghana,2007,NA,NA,100,Housing
2004,129,Mozambique,3,Personal Transportation,3.26E-07,0.000816678,0.000165071,0.001262546,7.26E-05,0.003758123,0.031295373,0.037370437,INCOME_GRP,2004MozambiquePersonal Transportation,-0.84630071,0.362499463,0,2007GhanaServices,693,Ghana,2007,-0.771984599,0.356320389,0,Services
2004,129,Mozambique,4,Goods,1.17E-07,0.008640039,0.001462048,0.003212923,0.000136013,0.003121888,0.006651958,0.023224868,INCOME_GRP,2004MozambiqueGoods,NA,0.000185759,0,2007GhanaPersonal Transportation,696,Ghana,2007,-0.22481062,0.835783076,33.33333333,Personal Transportation
2004,129,Mozambique,5,Services,1.91E-07,0.001335881,0.000887547,0.002292801,9.44E-05,0.002812362,0.003964565,0.011387507,INCOME_GRP,2004MozambiqueServices,-1.312901429,0.397964906,25,2007GreeceFood,710,Greece,2007,-0.216889904,0.216351217,20,Food
2004,129,Mozambique,GFCF,Gross Fixed Capital Formation,4.39E-05,0.001518299,0.003599478,0.021726398,0.000125146,0.005588817,0.018054415,0.050612551,COUNTRY,2004MozambiqueGross Fixed Capital Formation,#N/A,#N/A,#N/A,2007GreeceGoods,709,Greece,2007,NA,Inf,0,Goods
2004,129,Mozambique,Govt,Government,2.72E-05,0.002350312,0.00047082,0.003053118,0.000162538,0.004126787,0.005214964,0.015378539,COUNTRY,2004MozambiqueGovernment,-0.284261396,0.30260511,27.27272727,2007GreeceGovernment,712,Greece,2007,0.06968018,0.312349158,18.18181818,Government
2004,130,Rwanda,1,Food,2.75E-07,0.301656531,0.055710094,0.019489602,0.003683647,0.01279328,0.003581248,0.396914402,INCOME_GRP,2004RwandaFood,-0.569146197,0.136971284,0,2007GreeceHousing,713,Greece,2007,0.400802041,0.739171969,0,Housing
2004,130,Rwanda,2,Housing,8.26E-07,0.000388022,0.001746809,0.237644753,3.31E-05,0.002949725,0.005097924,0.247860306,INCOME_GRP,2004RwandaHousing,NA,NA,100,2007GreeceServices,714,Greece,2007,0.594336904,0.531281644,12.5,Services
2004,130,Rwanda,3,Personal Transportation,2.08E-07,0.000742493,0.003475879,0.000473852,9.33E-05,0.001638576,0.008669418,0.015093553,INCOME_GRP,2004RwandaPersonal Transportation,0.340633496,0.883493249,33.33333333,2007GreecePersonal Transportation,711,Greece,2007,-0.121270462,0.42335957,0,Personal Transportation
2004,130,Rwanda,4,Goods,1.45E-07,0.022684322,0.006005809,0.001514367,0.000115984,0.003588387,0.002592352,0.036501221,INCOME_GRP,2004RwandaGoods,NA,0.000135685,0,2007GuatemalaFood,732,Guatemala,2007,0.041684123,0.189649367,0,Food
2004,130,Rwanda,5,Services,2.10E-07,0.002140496,0.001967379,0.000412023,6.29E-05,0.001746217,0.002020143,0.008349164,INCOME_GRP,2004RwandaServices,-0.699430819,0.1795183,37.5,2007GuatemalaGoods,728,Guatemala,2007,NA,0.000649351,0,Goods
2004,130,Rwanda,GFCF,Gross Fixed Capital Formation,3.01E-05,0.000475335,0.002779259,0.004844073,5.96E-05,0.004612324,0.003947204,0.01671776,COUNTRY,2004RwandaGross Fixed Capital Formation,#N/A,#N/A,#N/A,2007GuatemalaGovernment,731,Guatemala,2007,-0.005996194,0.262748046,0,Government
2004,130,Rwanda,Govt,Government,2.36E-05,0.006450855,0.003246105,0.00082701,0.00010648,0.003557192,0.003346748,0.01753439,COUNTRY,2004RwandaGovernment,0.291464658,0.383194926,36.36363636,2007GuatemalaHousing,727,Guatemala,2007,NA,NA,100,Housing
2004,131,Tanzania,1,Food,7.24E-07,0.328392731,0.388669041,0.00407493,0.085354953,0.017320388,0.010707459,0.834519502,INCOME_GRP,2004TanzaniaFood,#N/A,#N/A,#N/A,2007GuatemalaServices,729,Guatemala,2007,-0.455270865,0.404554121,0,Services
2004,131,Tanzania,2,Housing,8.39E-07,0.000798527,0.000611058,0.205051929,0.000411464,0.004204574,0.013471504,0.224549056,INCOME_GRP,2004TanzaniaHousing,#N/A,#N/A,#N/A,2007GuatemalaPersonal Transportation,730,Guatemala,2007,-0.177559314,0.839769974,33.33333333,Personal Transportation
2004,131,Tanzania,3,Personal Transportation,3.81E-07,0.00143557,0.001159257,0.003605161,0.00077614,0.001195481,0.019503916,0.027675524,INCOME_GRP,2004TanzaniaPersonal Transportation,#N/A,#N/A,#N/A,2007GuineaFood,750,Guinea,2007,-0.30337125,0.15996015,0,Food
2004,131,Tanzania,4,Goods,3.01E-07,0.009512968,0.004394663,0.002188245,0.001296593,0.002819309,0.007318965,0.027530742,INCOME_GRP,2004TanzaniaGoods,#N/A,#N/A,#N/A,2007GuineaGoods,747,Guinea,2007,NA,0.000206116,0,Goods
2004,131,Tanzania,5,Services,1.46E-07,0.000719955,0.000466501,0.001246349,0.000145432,0.001003967,0.004414919,0.007997123,INCOME_GRP,2004TanzaniaServices,#N/A,#N/A,#N/A,2007GuineaGovernment,749,Guinea,2007,-0.456963586,0.085406375,36.36363636,Government
2004,131,Tanzania,GFCF,Gross Fixed Capital Formation,7.40E-05,0.004678388,0.004082356,0.019282578,0.002725736,0.008498956,0.018397043,0.057665056,COUNTRY,2004TanzaniaGross Fixed Capital Formation,#N/A,#N/A,#N/A,2007GuineaHousing,745,Guinea,2007,NA,NA,100,Housing
2004,131,Tanzania,Govt,Government,6.04E-05,0.001133972,0.000700882,0.001313114,0.000473329,0.009107465,0.006073089,0.01880185,COUNTRY,2004TanzaniaGovernment,#N/A,#N/A,#N/A,2007GuineaServices,748,Guinea,2007,-0.949456572,0.317168511,25,Services
2004,132,Uganda,1,Food,7.97E-07,0.407288749,0.09094139,0.005034902,0.165975383,0.011245113,0.005835953,0.686321492,INCOME_GRP,2004UgandaFood,-0.413803665,0.15053954,0,2007GuineaPersonal Transportation,746,Guinea,2007,NA,NA,100,Personal Transportation
2004,132,Uganda,2,Housing,1.11E-06,0.000734865,0.000278613,0.581915527,0.002475956,0.004143911,0.006443412,0.595992284,INCOME_GRP,2004UgandaHousing,NA,NA,100,2007HondurasFood,766,Honduras,2007,-0.222082172,0.166452309,0,Food
2004,132,Uganda,3,Personal Transportation,5.07E-07,0.001465721,0.000649957,0.000885982,0.007100336,0.002440307,0.009865338,0.022407641,INCOME_GRP,2004UgandaPersonal Transportation,-0.07210085,0.427831602,0,2007HondurasGoods,764,Honduras,2007,NA,0.00065313,0,Goods
2004,132,Uganda,4,Goods,4.02E-07,0.015872374,0.003163165,0.01720045,0.011812361,0.00429328,0.005774348,0.058115977,INCOME_GRP,2004UgandaGoods,NA,0.000199601,0,2007HondurasGovernment,767,Honduras,2007,0.215210623,0.26939953,9.090909091,Government
2004,132,Uganda,5,Services,3.91E-07,0.00175558,0.000839798,0.005405535,0.001693824,0.003735475,0.003942343,0.017372555,INCOME_GRP,2004UgandaServices,-1.555641055,0.290523846,37.5,2007HondurasHousing,763,Honduras,2007,NA,NA,100,Housing
2004,132,Uganda,GFCF,Gross Fixed Capital Formation,5.14E-05,0.012399471,0.073019052,0.021666615,0.013665432,0.006681981,0.007997574,0.135430125,COUNTRY,2004UgandaGross Fixed Capital Formation,#N/A,#N/A,#N/A,2007HondurasServices,765,Honduras,2007,-0.322265655,0.442158831,37.5,Services
2004,132,Uganda,Govt,Government,3.70E-05,0.001295218,0.000422218,0.001507139,0.001913459,0.005199381,0.00397243,0.014309846,COUNTRY,2004UgandaGovernment,-1.61112829,0.126282877,9.090909091,2007HondurasPersonal Transportation,768,Honduras,2007,1.134565846,0.95048245,33.33333333,Personal Transportation
2004,133,Zambia,1,Food,1.08E-06,0.136088458,0.171413626,0.010842078,0.012591468,0.008117118,0.026840367,0.365893114,INCOME_GRP,2004ZambiaFood,-0.443770301,0.148516506,0,2007HungaryFood,782,Hungary,2007,-0.548126917,0.187457131,20,Food
2004,133,Zambia,2,Housing,1.19E-06,0.000507359,0.000451398,0.067116479,6.06E-05,0.002229364,0.012143324,0.082508519,INCOME_GRP,2004ZambiaHousing,NA,NA,100,2007HungaryGoods,781,Hungary,2007,NA,0.05,0,Goods
2004,133,Zambia,3,Personal Transportation,1.80E-07,0.000176714,0.000106543,0.000799358,2.08E-05,0.000288166,0.017052037,0.018443605,INCOME_GRP,2004ZambiaPersonal Transportation,-0.154788032,0.0000179,33.33333333,2007HungaryGovernment,783,Hungary,2007,-0.093782257,0.298587249,9.090909091,Government
2004,133,Zambia,4,Goods,1.96E-07,0.007578811,0.00073615,0.003822078,0.000498461,0.001712774,0.009853358,0.024201631,INCOME_GRP,2004ZambiaGoods,NA,0.000253165,0,2007HungaryHousing,784,Hungary,2007,-0.008423124,0.618993071,0,Housing
2004,133,Zambia,5,Services,2.96E-07,0.00030856,0.000273095,0.001836324,3.08E-05,0.000483803,0.002757651,0.005690239,INCOME_GRP,2004ZambiaServices,-0.739788314,0.398471097,12.5,2007HungaryServices,786,Hungary,2007,0.962620657,0.653102221,0,Services
2004,133,Zambia,GFCF,Gross Fixed Capital Formation,0.000103974,0.001293337,0.000737287,0.243522272,0.000164192,0.004508698,0.029485941,0.279711727,COUNTRY,2004ZambiaGross Fixed Capital Formation,#N/A,#N/A,#N/A,2007HungaryPersonal Transportation,785,Hungary,2007,0.06698863,0.439469234,0,Personal Transportation
2004,133,Zambia,Govt,Government,7.66E-05,0.000602328,0.000454618,0.007206866,5.67E-05,0.002980717,0.00787568,0.019176899,COUNTRY,2004ZambiaGovernment,-0.548731358,0.123087279,27.27272727,2007IndiaFood,804,India,2007,-0.033485304,0.183717134,0,Food
2004,134,Zimbabwe,1,Food,1.14E-06,0.234498776,0.353823113,0.011333685,0.003455014,0.006652994,0.054028009,0.66379159,INCOME_GRP,2004ZimbabweFood,-0.328381108,0.157698468,0,2007IndiaGoods,800,India,2007,NA,0.000266667,0,Goods
2004,134,Zimbabwe,2,Housing,1.13E-06,0.000814459,0.001614522,0.261798348,4.55E-05,0.003444869,0.084705922,0.352423653,INCOME_GRP,2004ZimbabweHousing,NA,NA,100,2007IndiaGovernment,801,India,2007,-0.256168193,0.199269433,18.18181818,Government
2004,134,Zimbabwe,3,Personal Transportation,8.06E-07,0.001362755,0.002666061,0.001128829,7.88E-05,0.002295769,0.044026825,0.051559038,INCOME_GRP,2004ZimbabwePersonal Transportation,-0.153911193,0.0000807,33.33333333,2007IndiaHousing,799,India,2007,NA,NA,100,Housing
2004,134,Zimbabwe,4,Goods,5.55E-07,0.019852951,0.004806469,0.00576375,0.000272362,0.005394502,0.035113368,0.071203402,INCOME_GRP,2004ZimbabweGoods,NA,0.000291545,0,2007IndiaServices,802,India,2007,-0.251663875,0.389489569,37.5,Services
2004,134,Zimbabwe,5,Services,6.97E-07,0.002203897,0.005505339,0.001529585,6.48E-05,0.002299664,0.013408249,0.025011516,INCOME_GRP,2004ZimbabweServices,-0.845299468,0.143177098,50,2007IndiaPersonal Transportation,803,India,2007,-0.131566706,0.421164334,0,Personal Transportation
2004,134,Zimbabwe,GFCF,Gross Fixed Capital Formation,2.02E-05,0.000448048,0.000951799,0.00061501,4.36E-05,0.001146226,0.013815997,0.017020729,COUNTRY,2004ZimbabweGross Fixed Capital Formation,#N/A,#N/A,#N/A,2007IndonesiaFood,821,Indonesia,2007,0.064183008,0.1939077,0,Food
2004,134,Zimbabwe,Govt,Government,8.80E-05,0.004223611,0.008284296,0.001373884,0.00011886,0.004713663,0.028142073,0.046856388,COUNTRY,2004ZimbabweGovernment,-0.397266903,0.119316878,36.36363636,2007IndonesiaGoods,818,Indonesia,2007,NA,0.000990099,0,Goods
2004,135,Rest of Eastern Africa,1,Food,1.83E-06,0.242012282,0.225242773,0.029637029,0.098140042,0.008518232,0.025942146,0.629492503,INCOME_GRP,2004Rest of Eastern AfricaFood,#N/A,#N/A,#N/A,2007IndonesiaGovernment,820,Indonesia,2007,-0.177802101,0.231894732,0,Government
