,country_orCode,country,year,ZScore_Index,CLUM_category,MaxMin_Index,NAPercent,,
1138,Russian Federation,Russian Federation,2004,-0.176110899,Government,0.201883542,18.18181818,,
1139,Russian Federation,Russian Federation,2007,0.052137367,Government,0.284042816,18.18181818,,
1140,Russian Federation,Russian Federation,2011,0.060863058,Government,0.286602162,18.18181818,,
1141,Rwanda,Rwanda,2004,0.291464658,Government,0.383194926,36.36363636,,
1142,Rwanda,Rwanda,2007,0.374747508,Government,0.418617249,27.27272727,,
1143,Rwanda,Rwanda,2011,0.3250402,Government,0.346228478,9.090909091,,
1144,Saudi Arabia,Saudi Arabia,2004,0.183454177,Government,0.242204169,9.090909091,,
1145,Saudi Arabia,Saudi Arabia,2007,0.016534413,Government,0.165857143,18.18181818,,
1146,Saudi Arabia,Saudi Arabia,2011,0.032394669,Government,0.190962284,27.27272727,,
1147,Solomon Islands,Solomon Islands,2004,-0.680673746,Government,0.046449221,27.27272727,,
1148,Solomon Islands,Solomon Islands,2007,-0.306771915,Government,0.240033179,18.18181818,,
1149,Solomon Islands,Solomon Islands,2011,-0.54623892,Government,0.174957031,27.27272727,,
1150,Seychelles,Seychelles,2004,0.392673941,Government,0.381501834,27.27272727,,
1151,Seychelles,Seychelles,2007,0.333197104,Government,0.349075573,18.18181818,,
1152,Seychelles,Seychelles,2011,0.265542634,Government,0.332797004,0,,
1153,Sudan,Sudan,2004,-0.636696111,Government,0.169510902,9.090909091,,
1154,Sudan,Sudan,2007,-0.439762683,Government,0.162467416,9.090909091,,
1155,Sudan,Sudan,2011,-0.311542291,Government,0.203945124,18.18181818,,
1156,Sweden,Sweden,2004,0.593907977,Government,0.417702621,9.090909091,,
1157,Sweden,Sweden,2007,0.60694695,Government,0.414880293,9.090909091,,
1158,Sweden,Sweden,2011,0.591657643,Government,0.415015668,9.090909091,,
1159,Singapore,Singapore,2004,0.493285588,Government,0.31585458,18.18181818,,
1160,Singapore,Singapore,2007,0.624666885,Government,0.332547846,18.18181818,,
1161,Singapore,Singapore,2011,0.645744668,Government,0.335180831,18.18181818,,
1162,Slovenia,Slovenia,2004,-0.079149963,Government,0.294383933,9.090909091,,
1163,Slovenia,Slovenia,2007,0.109944601,Government,0.325333071,9.090909091,,
1164,Slovenia,Slovenia,2011,0.44851342,Government,0.37830157,9.090909091,,
1165,Slovak Republic,Slovak Republic,2004,-0.014835624,Government,0.32617907,18.18181818,,
1166,Slovak Republic,Slovak Republic,2007,-0.014305391,Government,0.310458099,9.090909091,,
1167,Slovak Republic,Slovak Republic,2011,-0.057844709,Government,0.305353892,9.090909091,,
1168,Sierra Leone,Sierra Leone,2004,-0.406802291,Government,0.113149704,9.090909091,,
1169,Sierra Leone,Sierra Leone,2007,-0.37347091,Government,0.131685177,18.18181818,,
1170,Sierra Leone,Sierra Leone,2011,-0.632105229,Government,0.177578376,9.090909091,,
1171,Senegal,Senegal,2004,-0.205554544,Government,0.25810459,9.090909091,,
1172,Senegal,Senegal,2007,-0.206253419,Government,0.137782043,27.27272727,,
1173,Senegal,Senegal,2011,0.081641936,Government,0.268005717,0,,
1174,Somalia,Somalia,2004,-0.857044028,Government,0.10858506,72.72727273,,
1175,Somalia,Somalia,2007,-1.755867249,Government,0.205885496,54.54545455,,
1176,Somalia,Somalia,2011,-0.908877439,Government,0.101082496,63.63636364,,
1177,Suriname,Suriname,2004,-0.04037174,Government,0.219730665,36.36363636,,
1178,Suriname,Suriname,2007,0.445335493,Government,0.314562285,18.18181818,,
1179,Suriname,Suriname,2011,0.297792468,Government,0.260744693,9.090909091,,
1180,South Sudan,South Sudan,2004,NA,Government,NA,100,,
1181,South Sudan,South Sudan,2007,NA,Government,NA,100,,
1182,South Sudan,South Sudan,2011,-1.14321788,Government,0.178647589,27.27272727,,
1183,Sao Tome and Principe,Sao Tome and Principe,2004,-0.561754632,Government,0.178650254,9.090909091,,
1184,Sao Tome and Principe,Sao Tome and Principe,2007,-0.287750125,Government,0.240974044,18.18181818,,
1185,Sao Tome and Principe,Sao Tome and Principe,2011,-0.115069559,Government,0.250315738,27.27272727,,
1186,El Salvador,El Salvador,2004,-0.117853658,Government,0.237385076,9.090909091,,
1187,El Salvador,El Salvador,2007,0.02407934,Government,0.284170051,0,,
1188,El Salvador,El Salvador,2011,0.002527087,Government,0.284068646,0,,
1189,Sint Maarten (Dutch part),Sint Maarten (Dutch part),2004,NA,Government,NA,100,,
1190,Sint Maarten (Dutch part),Sint Maarten (Dutch part),2007,0.884731532,Government,0.987200107,81.81818182,,
1191,Sint Maarten (Dutch part),Sint Maarten (Dutch part),2011,0.884731532,Government,0.987200107,81.81818182,,
1192,Syrian Arab Republic,Syrian Arab Republic,2004,-0.03373642,Government,0.298450089,9.090909091,,
1193,Syrian Arab Republic,Syrian Arab Republic,2007,0.087317101,Government,0.286065341,0,,
1194,Syrian Arab Republic,Syrian Arab Republic,2011,0.020798242,Government,0.341974376,36.36363636,,
1195,Swaziland,Swaziland,2004,-0.092097323,Government,0.27177096,9.090909091,,
1196,Swaziland,Swaziland,2007,-0.372759695,Government,0.188862428,9.090909091,,
1197,Swaziland,Swaziland,2011,-0.09448268,Government,0.277064625,9.090909091,,
1198,Turks and Caicos Islands,Turks and Caicos Islands,2004,0.558055496,Government,0.454334012,63.63636364,,
1199,Turks and Caicos Islands,Turks and Caicos Islands,2007,0.216702285,Government,0.334961919,63.63636364,,
1200,Turks and Caicos Islands,Turks and Caicos Islands,2011,0.476016415,Government,0.864681818,81.81818182,,
1201,Chad,Chad,2004,-1.248978628,Government,0.15890036,27.27272727,,
1202,Chad,Chad,2007,-1.265675987,Government,0.12826516,36.36363636,,
1203,Chad,Chad,2011,-1.069095147,Government,0.180765454,27.27272727,,
1204,Togo,Togo,2004,-0.583163025,Government,0.201062248,9.090909091,,
1205,Togo,Togo,2007,-0.571926545,Government,0.196693551,9.090909091,,
1206,Togo,Togo,2011,-0.365460097,Government,0.121799469,9.090909091,,
1207,Thailand,Thailand,2004,0.443565816,Government,0.33564588,0,,
1208,Thailand,Thailand,2007,0.49087529,Government,0.338275909,0,,
1209,Thailand,Thailand,2011,0.817736344,Government,0.379788114,0,,
1210,Tajikistan,Tajikistan,2004,-0.190348614,Government,0.25329911,0,,
1211,Tajikistan,Tajikistan,2007,-0.145767312,Government,0.261364342,0,,
1212,Tajikistan,Tajikistan,2011,-0.113786713,Government,0.296747903,9.090909091,,
1213,Timor-Leste,Timor-Leste,2004,-0.235172008,Government,0.288065243,36.36363636,,
1214,Timor-Leste,Timor-Leste,2007,1.210549065,Government,0.232673719,27.27272727,,
1215,Timor-Leste,Timor-Leste,2011,1.434053213,Government,0.350782984,9.090909091,,
1216,Turkmenistan,Turkmenistan,2004,0.421039606,Government,0.491974316,72.72727273,,
1217,Turkmenistan,Turkmenistan,2007,0.315040284,Government,0.436824845,63.63636364,,
1218,Turkmenistan,Turkmenistan,2011,0.320872099,Government,0.435631166,63.63636364,,
1219,Tunisia,Tunisia,2004,0.367619391,Government,0.274897205,9.090909091,,
1220,Tunisia,Tunisia,2007,0.350664567,Government,0.273129732,9.090909091,,
1221,Tunisia,Tunisia,2011,0.197776388,Government,0.294132716,9.090909091,,
1222,Tonga,Tonga,2004,-0.062067313,Government,0.221956767,18.18181818,,
1223,Tonga,Tonga,2007,-0.263738655,Government,0.253758935,18.18181818,,
1224,Tonga,Tonga,2011,-0.123847338,Government,0.258439265,18.18181818,,
1225,Turkey,Turkey,2004,-0.44331404,Government,0.213108346,0,,
1226,Turkey,Turkey,2007,-0.177279148,Government,0.229659503,9.090909091,,
1227,Turkey,Turkey,2011,-0.007890245,Government,0.257730364,9.090909091,,
1228,Trinidad and Tobago,Trinidad and Tobago,2004,-0.178788603,Government,0.173061621,9.090909091,,
1229,Trinidad and Tobago,Trinidad and Tobago,2007,0.262688745,Government,0.222432896,18.18181818,,
1230,Trinidad and Tobago,Trinidad and Tobago,2011,0.244751015,Government,0.242911473,27.27272727,,
1231,Tuvalu,Tuvalu,2004,-0.1901741,Government,0.210821226,45.45454545,,
1232,Tuvalu,Tuvalu,2007,-0.148619941,Government,0.256250585,54.54545455,,
1233,Tuvalu,Tuvalu,2011,-0.038063774,Government,0.270806398,54.54545455,,
1234,Tanzania,Tanzania,2004,-0.224397081,Government,0.153170544,18.18181818,,
1235,Tanzania,Tanzania,2007,-0.076754299,Government,0.179422596,18.18181818,,
1236,Tanzania,Tanzania,2011,-0.113710112,Government,0.124856616,18.18181818,,
1237,Ukraine,Ukraine,2004,-0.09511572,Government,0.285398137,9.090909091,,
1238,Ukraine,Ukraine,2007,0.001831235,Government,0.277439974,0,,
1239,Ukraine,Ukraine,2011,-0.029039471,Government,0.277475363,0,,
1240,Uganda,Uganda,2004,-1.61112829,Government,0.126282877,9.090909091,,
1241,Uganda,Uganda,2007,-0.20854831,Government,0.21002915,18.18181818,,
1242,Uganda,Uganda,2011,-0.189008522,Government,0.154518811,9.090909091,,
1243,United States,United States,2004,0.480849444,Government,0.374656232,18.18181818,,
1244,United States,United States,2007,0.568413522,Government,0.390127872,18.18181818,,
1245,United States,United States,2011,0.352295014,Government,0.37791177,9.090909091,,
1246,Uruguay,Uruguay,2004,1.293808643,Government,0.398841698,9.090909091,,
1247,Uruguay,Uruguay,2007,-0.099087805,Government,0.247747294,9.090909091,,
1248,Uruguay,Uruguay,2011,-0.053706576,Government,0.215046758,9.090909091,,
1249,Uzbekistan,Uzbekistan,2004,1.250886218,Government,0.528590376,45.45454545,,
1250,Uzbekistan,Uzbekistan,2007,1.698597323,Government,0.573094414,45.45454545,,
1251,Uzbekistan,Uzbekistan,2011,0.427097092,Government,0.569026928,54.54545455,,
1252,St. Vincent and the Grenadines,St. Vincent and the Grenadines,2004,0.221554962,Government,0.34546378,27.27272727,,
1253,St. Vincent and the Grenadines,St. Vincent and the Grenadines,2007,0.271887175,Government,0.36350981,18.18181818,,
1254,St. Vincent and the Grenadines,St. Vincent and the Grenadines,2011,0.115061296,Government,0.333316296,27.27272727,,
1255,"Venezuela, RB","Venezuela, RB",2004,0.009648705,Government,0.243460185,9.090909091,,
1256,"Venezuela, RB","Venezuela, RB",2007,0.040107534,Government,0.27498585,0,,
1257,"Venezuela, RB","Venezuela, RB",2011,0.100860345,Government,0.265531939,9.090909091,,
1258,British Virgin Islands,British Virgin Islands,2004,0.820996437,Government,0.968094588,81.81818182,,
1259,British Virgin Islands,British Virgin Islands,2007,0.821603423,Government,0.96827654,81.81818182,,
1260,British Virgin Islands,British Virgin Islands,2011,0.822412737,Government,0.968519144,81.81818182,,
1261,Virgin Islands (U.S.),Virgin Islands (U.S.),2004,0.820667196,Government,0.967995893,81.81818182,,
1262,Virgin Islands (U.S.),Virgin Islands (U.S.),2007,0.830664776,Government,0.970992812,81.81818182,,
1263,Virgin Islands (U.S.),Virgin Islands (U.S.),2011,0.843994881,Government,0.974988705,81.81818182,,
1264,Vietnam,Vietnam,2004,0.223825922,Government,0.190318301,18.18181818,,
1265,Vietnam,Vietnam,2007,0.298121182,Government,0.206722015,18.18181818,,
1266,Vietnam,Vietnam,2011,0.681089254,Government,0.284449863,9.090909091,,
1267,Vanuatu,Vanuatu,2004,-0.312595912,Government,0.214072355,18.18181818,,
1268,Vanuatu,Vanuatu,2007,-0.266734661,Government,0.126666111,27.27272727,,
1269,Vanuatu,Vanuatu,2011,-0.21745836,Government,0.140438114,27.27272727,,
1270,Samoa,Samoa,2004,0.076790504,Government,0.314036812,27.27272727,,
1271,Samoa,Samoa,2007,0.219530187,Government,0.33796018,27.27272727,,
1272,Samoa,Samoa,2011,0.117290704,Government,0.288728871,18.18181818,,
1273,"Yemen, Rep.","Yemen, Rep.",2004,-1.056879227,Government,0.150653996,27.27272727,,
1274,"Yemen, Rep.","Yemen, Rep.",2007,-0.54090313,Government,0.072776186,18.18181818,,
1275,"Yemen, Rep.","Yemen, Rep.",2011,-0.819085913,Government,0.154728384,18.18181818,,
1276,South Africa,South Africa,2004,0.364735864,Government,0.335197772,0,,
1277,South Africa,South Africa,2007,0.401377245,Government,0.342413077,0,,
1278,South Africa,South Africa,2011,0.470712815,Government,0.35708841,0,,
1279,Zambia,Zambia,2004,-0.548731358,Government,0.123087279,27.27272727,,
1280,Zambia,Zambia,2007,-0.651068863,Government,0.112091861,27.27272727,,
1281,Zambia,Zambia,2011,-0.297071554,Government,0.097134024,27.27272727,,
1282,Zimbabwe,Zimbabwe,2004,-0.397266903,Government,0.119316878,36.36363636,,
1283,Zimbabwe,Zimbabwe,2007,-0.283744132,Government,0.173263264,54.54545455,,
1284,Zimbabwe,Zimbabwe,2011,-0.379264798,Government,0.101182251,27.27272727,,
1285,World,World,2004,-0.171421845,Services,0.459355442,0,,
1286,World,World,2007,-0.093935549,Services,0.47249603,0,,
1287,World,World,2011,-0.045485354,Services,0.482913785,0,,
1288,Andorra,Andorra,2004,0.618601161,Services,0.442253148,25,,
1289,Andorra,Andorra,2007,1.10888207,Services,0.540438604,25,,
1290,Andorra,Andorra,2011,1.295914918,Services,0.5828277,25,,
1291,United Arab Emirates,United Arab Emirates,2004,-0.016461954,Services,0.41653974,12.5,,
1292,United Arab Emirates,United Arab Emirates,2007,-0.217350737,Services,0.387571679,12.5,,
1293,United Arab Emirates,United Arab Emirates,2011,-0.033909231,Services,0.486950127,0,,
1294,Afghanistan,Afghanistan,2004,0.477655326,Services,0.400009342,62.5,,
1295,Afghanistan,Afghanistan,2007,-0.056019478,Services,0.322200685,50,,
1296,Afghanistan,Afghanistan,2011,-0.174344174,Services,0.321401988,50,,
1297,Antigua and Barbuda,Antigua and Barbuda,2004,-0.083397069,Services,0.309166916,50,,
1298,Antigua and Barbuda,Antigua and Barbuda,2007,-0.061345689,Services,0.415429087,12.5,,
1299,Antigua and Barbuda,Antigua and Barbuda,2011,0.271491161,Services,0.472731516,12.5,,
1300,Albania,Albania,2004,-0.150802106,Services,0.463397421,37.5,,
1301,Albania,Albania,2007,-0.15959666,Services,0.390699582,25,,
1302,Albania,Albania,2011,-0.036861785,Services,0.474872984,0,,
1303,Armenia,Armenia,2004,0.541190371,Services,0.491824879,12.5,,
1304,Armenia,Armenia,2007,0.427077564,Services,0.545435627,0,,
1305,Armenia,Armenia,2011,0.426148342,Services,0.493569542,25,,
1306,Angola,Angola,2004,-0.319743418,Services,0.302815043,62.5,,
1307,Angola,Angola,2007,-1.251305849,Services,0.095003411,37.5,,
1308,Angola,Angola,2011,-1.178735017,Services,0.218770954,12.5,,
1309,Argentina,Argentina,2004,0.111756228,Services,0.498272039,0,,
1310,Argentina,Argentina,2007,0.247940991,Services,0.52576628,0,,
1311,Argentina,Argentina,2011,0.420788886,Services,0.613301247,25,,
1312,American Samoa,American Samoa,2004,-0.159835495,Services,0.196827545,75,,
1313,American Samoa,American Samoa,2007,-0.134391235,Services,0.202348948,75,,
1314,American Samoa,American Samoa,2011,NA,Services,NA,100,,
1315,Austria,Austria,2004,0.642493143,Services,0.449277963,25,,
1316,Austria,Austria,2007,0.872641265,Services,0.495251122,25,,
1317,Austria,Austria,2011,1.024141868,Services,0.613954793,12.5,,
1318,Australia,Australia,2004,-0.067148173,Services,0.462852956,37.5,,
1319,Australia,Australia,2007,-0.069104344,Services,0.563618612,50,,
1320,Australia,Australia,2011,0.407030198,Services,0.566129012,37.5,,
1321,Aruba,Aruba,2004,0.019480418,Services,0.429705239,12.5,,
1322,Aruba,Aruba,2007,0.231686483,Services,0.471671815,12.5,,
1323,Aruba,Aruba,2011,-0.212415894,Services,0.379929858,50,,
1324,Azerbaijan,Azerbaijan,2004,0.454906652,Services,0.608913207,12.5,,
1325,Azerbaijan,Azerbaijan,2007,0.389853084,Services,0.54120287,0,,
1326,Azerbaijan,Azerbaijan,2011,0.587292515,Services,0.584182017,0,,
1327,Bosnia and Herzegovina,Bosnia and Herzegovina,2004,-0.0226176,Services,0.295817599,50,,
1328,Bosnia and Herzegovina,Bosnia and Herzegovina,2007,0.098147977,Services,0.322773413,50,,
1329,Bosnia and Herzegovina,Bosnia and Herzegovina,2011,0.368799778,Services,0.384918648,50,,
1330,Barbados,Barbados,2004,0.285027741,Services,0.548939539,0,,
1331,Barbados,Barbados,2007,0.4234438,Services,0.575672419,0,,
1332,Barbados,Barbados,2011,0.578620662,Services,0.543812357,12.5,,
1333,Bangladesh,Bangladesh,2004,-0.31745125,Services,0.303312443,62.5,,
1334,Bangladesh,Bangladesh,2007,-0.628194225,Services,0.192232734,37.5,,
1335,Bangladesh,Bangladesh,2011,-0.597774004,Services,0.197793495,37.5,,
1336,Belgium,Belgium,2004,0.80086967,Services,0.567826728,12.5,,
1337,Belgium,Belgium,2007,0.992123252,Services,0.609317659,12.5,,
1338,Belgium,Belgium,2011,1.080754725,Services,0.62917815,12.5,,
1339,Burkina Faso,Burkina Faso,2004,-1.432698643,Services,0.305692031,12.5,,
1340,Burkina Faso,Burkina Faso,2007,-1.099333937,Services,0.321691866,0,,
1341,Burkina Faso,Burkina Faso,2011,-1.00168355,Services,0.333584737,0,,
1342,Bulgaria,Bulgaria,2004,0.562127973,Services,0.571969605,0,,
1343,Bulgaria,Bulgaria,2007,0.676564821,Services,0.595957428,0,,
1344,Bulgaria,Bulgaria,2011,0.766214291,Services,0.617820446,0,,
1345,Bahrain,Bahrain,2004,0.161417335,Services,0.561667557,25,,
1346,Bahrain,Bahrain,2007,0.093207344,Services,0.323275951,50,,
1347,Bahrain,Bahrain,2011,0.57815481,Services,0.595810581,0,,
1348,Burundi,Burundi,2004,-1.415094894,Services,0.34367668,12.5,,
1349,Burundi,Burundi,2007,-1.19949288,Services,0.361561909,12.5,,
1350,Burundi,Burundi,2011,-1.175807865,Services,0.231291073,12.5,,
1351,Benin,Benin,2004,-0.892011058,Services,0.259401386,12.5,,
1352,Benin,Benin,2007,-0.867596729,Services,0.138316203,50,,
1353,Benin,Benin,2011,-0.695181126,Services,0.287491793,12.5,,
1354,Bermuda,Bermuda,2004,1.325638732,Services,0.722962365,25,,
1355,Bermuda,Bermuda,2007,1.680865797,Services,0.733333333,50,,
1356,Bermuda,Bermuda,2011,0.687744104,Services,0.719288577,25,,
1357,Brunei Darussalam,Brunei Darussalam,2004,0.23140144,Services,0.457374171,12.5,,
1358,Brunei Darussalam,Brunei Darussalam,2007,0.208793677,Services,0.45119179,12.5,,
1359,Brunei Darussalam,Brunei Darussalam,2011,0.511245158,Services,0.500789058,12.5,,
1360,Bolivia,Bolivia,2004,-0.44643502,Services,0.359030054,37.5,,
1361,Bolivia,Bolivia,2007,-0.43781459,Services,0.361025736,37.5,,
1362,Bolivia,Bolivia,2011,-0.364926901,Services,0.422167841,0,,
1363,Brazil,Brazil,2004,0.03214823,Services,0.43174054,25,,
1364,Brazil,Brazil,2007,-0.016485488,Services,0.427610532,25,,
1365,Brazil,Brazil,2011,0.189393142,Services,0.46649479,25,,
1366,"Bahamas, The","Bahamas, The",2004,0.143519465,Services,0.468395673,25,,
1367,"Bahamas, The","Bahamas, The",2007,0.324685063,Services,0.569765165,12.5,,
1368,"Bahamas, The","Bahamas, The",2011,-0.123419106,Services,0.301331732,50,,
1369,Bhutan,Bhutan,2004,-0.377363848,Services,0.479435153,50,,
1370,Bhutan,Bhutan,2007,-0.088367109,Services,0.469748771,37.5,,
1371,Bhutan,Bhutan,2011,-0.267744954,Services,0.431208404,0,,
1372,Botswana,Botswana,2004,-0.074435746,Services,0.562761212,25,,
1373,Botswana,Botswana,2007,-0.137182361,Services,0.452105754,0,,
1374,Botswana,Botswana,2011,-0.306979632,Services,0.234385345,50,,
1375,Belarus,Belarus,2004,0.764837263,Services,0.600619449,0,,
1376,Belarus,Belarus,2007,0.750687366,Services,0.603964895,0,,
1377,Belarus,Belarus,2011,1.065289555,Services,0.676981981,0,,
